WS_ID,Data_Readiness_Current,Productive_Eligibility,SWING_U3K_FROZEN_Member,P0_Eligible_Current,Reason
WS:XSHE:300316,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300394,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300408,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300413,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300418,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300433,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300442,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300450,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300476,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300498,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300502,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300628,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300661,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300750,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300760,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300803,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300832,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300866,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300896,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300999,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:301165,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:301236,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:301269,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:301308,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:302132,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,FAIL_LIQUIDITY
WS:XSHG:600000,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600009,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600010,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600011,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600015,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600016,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600018,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600019,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600023,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_STANDARD
WS:XSHG:600025,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600026,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600027,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600028,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600029,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600030,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600031,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600036,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600039,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_STANDARD
WS:XSHG:600048,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600050,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600061,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600066,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600085,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600089,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600104,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600111,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600115,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600118,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600150,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600160,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600176,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600183,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600188,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600196,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600219,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600221,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600233,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600276,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600309,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600346,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600362,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600372,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600406,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600415,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600426,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600436,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600438,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600460,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600482,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600489,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600515,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600519,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600522,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600547,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600549,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600570,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600584,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600585,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600588,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600600,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600660,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600674,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600690,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600741,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600760,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600795,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600803,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,LOW_LIQUIDITY_EXCEPTION_POOL
WS:XSHG:600809,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600845,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600875,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600886,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600887,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600893,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600900,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600905,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600918,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600919,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600926,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600930,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600938,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600941,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600958,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600989,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:600999,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601006,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601009,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601012,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601018,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601021,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601058,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601059,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,LOW_LIQUIDITY_EXCEPTION_POOL
WS:XSHG:601066,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601077,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601088,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601100,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601111,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601117,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601127,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601136,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_STANDARD
WS:XSHG:601138,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601166,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601169,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601186,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601211,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601225,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601229,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601238,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_STANDARD
WS:XSHG:601288,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601318,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601319,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601328,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601336,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601360,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601377,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601390,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601398,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601456,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_STANDARD
WS:XSHG:601600,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601601,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601607,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601618,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601628,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601633,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601658,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601668,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601669,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601688,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601689,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601698,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601727,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601728,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601766,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601788,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601800,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601816,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601818,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601825,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601838,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601857,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601868,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601872,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601877,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601878,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601881,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601888,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601898,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601899,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601901,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601916,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601919,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601939,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601985,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601988,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601995,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:601998,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:603019,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:603259,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:603260,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:603288,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:603296,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:603369,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:603392,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:603501,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:603799,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:603893,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:603986,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:603993,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:605117,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:605499,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHG:688008,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
